9
10
9
9
9
9
10
10
9
10
9
10
10
10
9
10
9
10
10
10
10
10
8
10
10
9
10
10
10
9
10
9
10
10
10
10
9
7
10
10
10
10
10
7
4
8
10
10
10
9
10
9
9
9
9
9
9
10
9
9
10
10
9
10
10
10
10
10
10
10
10
10
10
8
10
8
0
9
10
10
10
10
10
9
9
10
10
9
10
10
10
10
9
0
10
10
10
10
